ImageId,URL,x1,y1,x2,y2,TrueLabel,TargetClass,OriginalLandingURL,License,Author,AuthorProfileURL
db079b0e7c8aef32,https://c1.staticflickr.com/9/8351/28736007170_872899f67c_o.jpg,0.335787923417,0.0,1.0,1.0,407,642,https://www.flickr.com/photos/donaldjudge/28736007170/,https://creativecommons.org/licenses/by/2.0/,Donald Judge,https://www.flickr.com/people/donaldjudge/
f5e42d715d555958,https://c1.staticflickr.com/1/395/32045778191_0be236296f_o.jpg,0.25,0.0,1.0,0.423913043478,407,257,https://www.flickr.com/photos/eltb/32045778191,https://creativecommons.org/licenses/by/2.0/,Catedrales  e Iglesias/Cathedrals and Churches,https://www.flickr.com/people/eltb/
19323986b4466974,https://c1.staticflickr.com/6/5684/30663092081_33b866d374_o.jpg,0.25,0.441588785047,1.0,1.0,918,41,https://www.flickr.com/photos/norbet/30663092081,https://creativecommons.org/licenses/by/2.0/,norbet1,https://www.flickr.com/people/norbet/
c0a2c53a6cdd31cd,https://c1.staticflickr.com/1/712/31613349033_f6034e2212_o.jpg,0.0,0.0,0.895726495726,1.0,303,273,https://www.flickr.com/photos/gails_pictures/31613349033,https://creativecommons.org/licenses/by/2.0/,gailhampshire,https://www.flickr.com/people/gails_pictures/
a7f60594c1d64c66,https://c1.staticflickr.com/8/7330/27131566932_641e0e62cb_o.jpg,0.28125,0.0,0.84375,0.75,866,154,https://www.flickr.com/photos/moresheth/27131566932,https://creativecommons.org/licenses/by/2.0/,Moresheth,https://www.flickr.com/people/moresheth/
fa150ed0ad657e7d,https://c1.staticflickr.com/8/7318/28007131136_39a99af731_o.jpg,0.0,0.25,0.5,1.0,441,768,https://www.flickr.com/photos/praxinoscope/28007131136,https://creativecommons.org/licenses/by/2.0/,David Wagner,https://www.flickr.com/people/praxinoscope/
1edabd3f528a988f,https://c1.staticflickr.com/8/7313/27365716724_b99c3b56f6_o.jpg,0.0,0.0,0.579761904762,0.75,88,298,https://www.flickr.com/photos/132033298@N04/27365716724,https://creativecommons.org/licenses/by/2.0/,C. P. Ewing,https://www.flickr.com/people/132033298@N04/
acb0d1c3621f8800,https://c1.staticflickr.com/6/5527/30220699384_abaec38192_o.jpg,0.28125,0.25,0.84375,1.0,940,633,https://www.flickr.com/photos/notionscapital/30220699384,https://creativecommons.org/licenses/by/2.0/,Mike Licht,https://www.flickr.com/people/notionscapital/
bee8a6595e8e29c5,https://c1.staticflickr.com/9/8079/29633024285_ba72f57527_o.jpg,0.25,0.0,1.0,1.0,442,818,https://www.flickr.com/photos/adactio/29633024285,https://creativecommons.org/licenses/by/2.0/,Jeremy Keith,https://www.flickr.com/people/adactio/
8a0b82bf3b1490c7,https://c1.staticflickr.com/9/8641/29953213872_24df27b7ca_o.jpg,0.5,0.25,1.0,1.0,976,756,https://www.flickr.com/photos/wm_archiv/29953213872,https://creativecommons.org/licenses/by/2.0/,Allie_Caulfield,https://www.flickr.com/people/wm_archiv/
88b3f2bdd279e878,https://c1.staticflickr.com/8/7337/27559388332_13ac32635b_o.jpg,0.4375,0.0,1.0,0.75,309,337,https://www.flickr.com/photos/treegrow/27559388332,https://creativecommons.org/licenses/by/2.0/,Katja Schulz,https://www.flickr.com/people/treegrow/
068ea8518ba9fba2,https://c1.staticflickr.com/8/7021/26217053044_5cf7d7d527_o.jpg,0.0,0.4375,0.75,1.0,539,452,https://www.flickr.com/photos/paytonc/26217053044,https://creativecommons.org/licenses/by/2.0/,Payton Chung,https://www.flickr.com/people/paytonc/
48e691c7cc9bbabc,https://c1.staticflickr.com/8/7660/26829662442_f0f4dfe06f_o.jpg,0.354271356784,0.0,1.0,0.75,147,473,https://www.flickr.com/photos/forest-and-kim/26829662442,https://creativecommons.org/licenses/by/2.0/,Forest Starr and Kim Starr,https://www.flickr.com/people/forest-and-kim/
1596fdc1ff65350a,https://c1.staticflickr.com/9/8447/28528442142_3103226194_o.jpg,0.4375,0.0,1.0,0.75,973,879,https://www.flickr.com/photos/amanderson/28528442142,https://creativecommons.org/licenses/by/2.0/,amanderson2,https://www.flickr.com/people/amanderson/
868d2dec167026ed,https://c1.staticflickr.com/9/8404/29683573562_970683405c_o.jpg,0.25,0.25,0.75,1.0,909,1000,https://www.flickr.com/photos/fun_flying/29683573562,https://creativecommons.org/licenses/by/2.0/,D. Miller,https://www.flickr.com/people/fun_flying/
d48647e2fc361015,https://c1.staticflickr.com/9/8673/30116376876_3457b300cb_o.jpg,0.499263622975,0.0,0.99852724595,0.75,733,493,https://www.flickr.com/photos/southbeachcars/30116376876,https://creativecommons.org/licenses/by/2.0/,Phillip Pessar,https://www.flickr.com/people/southbeachcars/
91dafb69f1245da0,https://c1.staticflickr.com/9/8793/28204602036_31f0efc233_o.jpg,0.0,0.0,0.666666666667,1.0,294,151,https://www.flickr.com/photos/flowcomm/28204602036,https://creativecommons.org/licenses/by/2.0/,flowcomm,https://www.flickr.com/people/flowcomm/
cb88c0821527cd6d,https://c1.staticflickr.com/8/7404/27558163526_26734d2360_o.jpg,0.0,0.25,0.75,1.0,484,841,https://www.flickr.com/photos/pocius/27558163526,https://creativecommons.org/licenses/by/2.0/,Bryan Pocius,https://www.flickr.com/people/pocius/
00d7e503d491f54a,https://c1.staticflickr.com/8/7385/27276000761_f29f3a0fc9_o.jpg,0.327407407407,0.0,1.0,1.0,896,561,https://www.flickr.com/photos/8269539@N04/27276000761,https://creativecommons.org/licenses/by/2.0/,Paul Lucas,https://www.flickr.com/people/8269539@N04/
9e30b2ec04142ebd,https://c1.staticflickr.com/6/5753/31032656762_f4578922c9_o.jpg,0.0,0.0,0.75,1.0,699,417,https://www.flickr.com/photos/gillyberlin/31032656762,https://creativecommons.org/licenses/by/2.0/,GillyBerlin,https://www.flickr.com/people/gillyberlin/
9dcfedf3cc0862ab,https://c1.staticflickr.com/6/5701/29746322142_9a6c281ba1_o.jpg,0.0,0.0,0.75,1.0,442,391,https://www.flickr.com/photos/pekkatamminen/29746322142,https://creativecommons.org/licenses/by/2.0/,Pekka Tamminen,https://www.flickr.com/people/pekkatamminen/
be4bee6c43e54e47,https://c1.staticflickr.com/6/5466/30859392621_eb785ce742_o.jpg,0.0,0.25,0.501846381093,1.0,407,351,http://www.flickr.com/photos/43547009@N00/30859392621,https://creativecommons.org/licenses/by/2.0/,Alejandro,https://www.flickr.com/people/43547009@N00/
d4e3b08465971619,https://c1.staticflickr.com/8/7179/26681656780_1e0d19f348_o.jpg,0.438671875,0.0,1.0,0.75,985,235,https://www.flickr.com/photos/winnie_pix/26681656780,https://creativecommons.org/licenses/by/2.0/,Winniepix,https://www.flickr.com/people/winnie_pix/
bafa4667373a1286,https://c1.staticflickr.com/1/538/32078523355_776fc5de80_o.jpg,0.25,0.25,1.0,0.75,407,592,https://www.flickr.com/photos/turyddu/32078523355/,https://creativecommons.org/licenses/by/2.0/,Umberto Rotundo,https://www.flickr.com/people/turyddu/
b510ff28897c3100,https://c1.staticflickr.com/8/7561/28011585260_f72227da85_o.jpg,0.333333333333,0.0,1.0,1.0,570,891,https://flickr.com/53301297@N00/28011585260,https://creativecommons.org/licenses/by/2.0/,Paul Sableman,https://www.flickr.com/people/pasa/
b981d4224948b206,https://c1.staticflickr.com/9/8273/30254064241_f4b12aeb37_o.jpg,0.330396475771,0.0,0.991189427313,1.0,697,551,https://www.flickr.com/photos/futureshape/30254064241/,https://creativecommons.org/licenses/by/2.0/,Alexander Baxevanis,https://www.flickr.com/people/futureshape/
d20abcd49252d42b,https://c1.staticflickr.com/9/8411/29649239123_148f61352d_o.jpg,0.210588633288,0.0,0.631765899865,0.75,948,231,https://www.flickr.com/photos/sonnnateteria/29649239123,https://creativecommons.org/licenses/by/2.0/,teteria sonnna,https://www.flickr.com/people/sonnnateteria/
ad0270bbe6dafa40,https://c1.staticflickr.com/9/8430/29096467574_af6a21a60d_o.jpg,0.0,0.25,0.75,1.0,663,661,https://www.flickr.com/photos/sparkfun/29096467574,https://creativecommons.org/licenses/by/2.0/,SparkFun Electronics,https://www.flickr.com/people/sparkfun/
48a0ac67e7cfc0f9,https://c1.staticflickr.com/9/8256/29235027732_66af649b9c_o.jpg,0.28125,0.25,0.84375,1.0,478,912,https://flickr.com/85278812@N00/29235027732,https://creativecommons.org/licenses/by/2.0/,Robbie Sproule,https://www.flickr.com/people/robbie1/
24d310963cfd1ff7,https://c1.staticflickr.com/9/8302/27819873934_187700d91b_o.jpg,0.0,0.0,0.75,0.75,771,581,https://www.flickr.com/photos/glorycycles/27819873934,https://creativecommons.org/licenses/by/2.0/,Glory Cycles,https://www.flickr.com/people/glorycycles/
3bf44aa16f15d0b0,https://c1.staticflickr.com/9/8513/29030464342_8828b02977_o.jpg,0.503303964758,0.0,1.0,0.75,822,894,https://www.flickr.com/photos/zengame/29030464342,https://creativecommons.org/licenses/by/2.0/,Zengame,https://www.flickr.com/people/zengame/
d676a27058888617,https://c1.staticflickr.com/9/8850/28426831252_5f02775aab_o.jpg,0.0,0.0,0.75,1.0,980,905,https://www.flickr.com/photos/132627961@N05/28426831252,https://creativecommons.org/licenses/by/2.0/,David Koranda,https://www.flickr.com/people/132627961@N05/
e19627a8178cf501,https://c1.staticflickr.com/8/7762/28506125400_90f142e9ef_o.jpg,0.464122137405,0.25,1.0,1.0,151,217,https://www.flickr.com/photos/ruthanddave/28506125400,https://creativecommons.org/licenses/by/2.0/,Ruth Hartnup,https://www.flickr.com/people/ruthanddave/
4c873b6a36bdae54,https://c1.staticflickr.com/9/8610/28189876186_3b132ee134_o.jpg,0.511297376093,0.25,1.0,1.0,405,997,https://www.flickr.com/photos/8269539@N04/28189876186,https://creativecommons.org/licenses/by/2.0/,Paul Lucas,https://www.flickr.com/people/8269539@N04/
b6a242ce42ccd13d,https://c1.staticflickr.com/9/8318/29563297280_6ea6ffce9e_o.jpg,0.332842415317,0.0,0.99852724595,1.0,566,725,https://www.flickr.com/photos/carlwwycoff/29563297280,https://creativecommons.org/licenses/by/2.0/,Carl Wycoff,https://www.flickr.com/people/carlwwycoff/
03655c6556dbdb4e,https://c1.staticflickr.com/9/8411/29079617804_652e5d37cb_o.jpg,0.0,0.0,0.763406940063,1.0,971,134,https://www.flickr.com/photos/lassennps/29079617804/,https://creativecommons.org/licenses/by/2.0/,LassenNPS,https://www.flickr.com/people/lassennps/
8dc5dfcb4cc64a6f,https://c1.staticflickr.com/6/5343/30882511132_af87b1237c_o.jpg,0.25,0.25,0.75,1.0,693,772,https://www.flickr.com/photos/30478819@N08/30882511132,https://creativecommons.org/licenses/by/2.0/,Marco Verch,https://www.flickr.com/people/30478819@N08/
8f9449e6d3f6a12a,https://c1.staticflickr.com/6/5829/30181872674_4bdb4bc25e_o.jpg,0.28125,0.25,0.84375,1.0,769,469,https://www.flickr.com/photos/stmunchins/30181872674,https://creativecommons.org/licenses/by/2.0/,St Munchin&#x27;s College,https://www.flickr.com/people/stmunchins/
30c833ae96a6997f,https://c1.staticflickr.com/1/321/31200560813_e1f17cf06d_o.jpg,0.333333333333,0.0,1.0,1.0,927,486,https://flickr.com/22539273@N00/31200560813,https://creativecommons.org/licenses/by/2.0/,Guilhem Vellut,https://www.flickr.com/people/o_0/
ae97448189bb089d,https://c1.staticflickr.com/8/7073/27230835866_5aa719c7e3_o.jpg,0.4375,0.0,1.0,0.75,968,898,https://www.flickr.com/photos/bloggers/27230835866,https://creativecommons.org/licenses/by/2.0/,Reynosa Blogs,https://www.flickr.com/people/bloggers/
144304f20ba39d97,https://c1.staticflickr.com/6/5619/30846225612_64c015e272_o.jpg,0.28125,0.0,0.84375,0.75,577,509,https://www.flickr.com/photos/127226743@N02/30846225612,https://creativecommons.org/licenses/by/2.0/,Dimitris Kamaras,https://www.flickr.com/people/127226743@N02/
98ffec0ae4a6d215,https://c1.staticflickr.com/8/7356/27843169051_55fecd86d8_o.jpg,0.339207048458,0.0,1.0,1.0,437,216,https://www.flickr.com/photos/hugo90/27843169051,https://creativecommons.org/licenses/by/2.0/,JOHN LLOYD,https://www.flickr.com/people/hugo90/
95e4af6b79bd74fc,https://c1.staticflickr.com/6/5615/30108004980_b2951526b8_o.jpg,0.267938931298,0.25,0.803816793893,1.0,971,166,https://www.flickr.com/photos/breveglieri/30108004980,https://creativecommons.org/licenses/by/2.0/,Alexandre Breveglieri,https://www.flickr.com/people/breveglieri/
00d76e7ef19e08ad,https://c1.staticflickr.com/1/95/31463366221_b90feb65df_o.jpg,0.4375,0.25,1.0,1.0,821,236,https://www.flickr.com/photos/radarsmum67/31463366221/,https://creativecommons.org/licenses/by/2.0/,Radarsmum67,https://www.flickr.com/people/radarsmum67/
6cce7cbac1683cf2,https://c1.staticflickr.com/9/8644/28776790660_3e811ed570_o.jpg,0.5,0.25,1.0,1.0,955,100,https://www.flickr.com/photos/scotnelson/28776790660,https://creativecommons.org/licenses/by/2.0/,Scot Nelson,https://www.flickr.com/people/scotnelson/
17f47a0e3bb96754,https://c1.staticflickr.com/9/8038/29105202850_287ce9570f_o.jpg,0.24882629108,0.0,1.0,1.0,771,598,https://www.flickr.com/photos/wastes/29105202850,https://creativecommons.org/licenses/by/2.0/,Charlotta Wasteson,https://www.flickr.com/people/wastes/
